   1,
   4,   3,   3,
   2,   2,   2,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,   0.500000000000000E+00,   0.100000000000000E+01,   0.100000000000000E+01,   0.100000000000000E+01,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,   0.100000000000000E+01,   0.100000000000000E+01,   0.100000000000000E+01,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,   0.100000000000000E+01,   0.100000000000000E+01,   0.100000000000000E+01,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,   0.100000000000000E+01,
   0.000000000000000E+00,   0.000000000000000E+00,   0.500000000000000E-01,   0.100000000000000E+01,
   0.000000000000000E+00,   0.000000000000000E+00,   0.100000000000000E+00,   0.100000000000000E+01,
   0.000000000000000E+00,   0.500000000000000E-01,   0.000000000000000E+00,   0.100000000000000E+01,
   0.000000000000000E+00,   0.500000000000000E-01,   0.500000000000000E-01,   0.100000000000000E+01,
   0.000000000000000E+00,   0.500000000000000E-01,   0.100000000000000E+00,   0.100000000000000E+01,
   0.000000000000000E+00,   0.100000000000000E+00,   0.000000000000000E+00,   0.100000000000000E+01,
   0.000000000000000E+00,   0.100000000000000E+00,   0.500000000000000E-01,   0.100000000000000E+01,
   0.000000000000000E+00,   0.100000000000000E+00,   0.100000000000000E+00,   0.100000000000000E+01,
   0.300648097039110E+00,   0.447469902574621E-01,   0.193501117443449E-02,   0.100000000000000E+01,
   0.299315397583898E+00,   0.465036480219604E-01,   0.500000000000007E-01,   0.100000000000000E+01,
   0.300648097039110E+00,   0.447469902574624E-01,   0.980649888255669E-01,   0.100000000000000E+01,
   0.268517011777180E+00,   0.871292489215586E-01,  -0.207621429750528E-03,   0.100000000000000E+01,
   0.267220633405242E+00,   0.890862393069978E-01,   0.500000000000004E-01,   0.100000000000000E+01,
   0.268517011777179E+00,   0.871292489215588E-01,   0.100207621429751E+00,   0.100000000000000E+01,
   0.234586208475540E+00,   0.134130908791607E+00,  -0.281302789553525E-02,   0.100000000000000E+01,
   0.233333086532398E+00,   0.136350124621903E+00,   0.500000000000000E-01,   0.100000000000000E+01,
   0.234586208475540E+00,   0.134130908791607E+00,   0.102813027895535E+00,   0.100000000000000E+01,
   0.603931849209483E+00,   0.513926702458367E+00,   0.573262662025800E-03,   0.100000000000000E+01,
   0.603680751138429E+00,   0.513669079379083E+00,   0.499999999999964E-01,   0.100000000000000E+01,
   0.603931849209487E+00,   0.513926702458365E+00,   0.994267373379670E-01,   0.100000000000000E+01,
   0.555946018361730E+00,   0.527835873306140E+00,   0.598980886650590E-03,   0.100000000000000E+01,
   0.555479787977444E+00,   0.527405883016578E+00,   0.499999999999985E-01,   0.100000000000000E+01,
   0.555946018361734E+00,   0.527835873306138E+00,   0.994010191133465E-01,   0.100000000000000E+01,
   0.506520748397600E+00,   0.540486166771277E+00,   0.437772514800027E-03,   0.100000000000000E+01,
   0.505770434850378E+00,   0.539842228774830E+00,   0.500000000000009E-01,   0.100000000000000E+01,
   0.506520748397603E+00,   0.540486166771275E+00,   0.995622274852017E-01,   0.100000000000000E+01,
   0.628742059292466E+00,   0.775213343896454E+00,   0.687432878194360E-03,   0.100000000000000E+01,
   0.628142245557810E+00,   0.775449736939606E+00,   0.499999999999981E-01,   0.100000000000000E+01,
   0.628742059292470E+00,   0.775213343896453E+00,   0.993125671218017E-01,   0.100000000000000E+01,
   0.579704031265585E+00,   0.782409087412683E+00,  -0.357411168494258E-04,   0.100000000000000E+01,
   0.579208974570195E+00,   0.782766010091830E+00,   0.499999999999997E-01,   0.100000000000000E+01,
   0.579704031265588E+00,   0.782409087412682E+00,   0.100035741116849E+00,   0.100000000000000E+01,
   0.529847119665721E+00,   0.789602547454676E+00,  -0.623970954501299E-03,   0.100000000000000E+01,
   0.529553016457361E+00,   0.790121950894549E+00,   0.500000000000013E-01,   0.100000000000000E+01,
   0.529847119665725E+00,   0.789602547454675E+00,   0.100623970954504E+00,   0.100000000000000E+01,
