  -0.998353819822756E+00,  -0.117955522145157E+01,  -0.470109676921988E+00,
  -0.269385540820591E+01,  -0.166509418838361E+01,  -0.755456137778430E+00,
  -0.399805129804412E+01,  -0.198293071308212E+01,  -0.904891480221814E+00,
  -0.190117172096101E+01,  -0.343096003158724E+01,  -0.149827267720833E+01,
  -0.316370591454338E+01,  -0.313272540768549E+01,  -0.145942204793101E+01,
  -0.425552679195178E+01,  -0.276132793399491E+01,  -0.134710688949504E+01,
  -0.221945905186112E+01,  -0.431846017783392E+01,  -0.239546418342112E+01,
  -0.323636561840595E+01,  -0.367357808787930E+01,  -0.215846925393631E+01,
  -0.430315125114781E+01,  -0.305007274058055E+01,  -0.191045638454728E+01,
  -0.222611824647230E+01,  -0.430478165695851E+01,  -0.289470878489778E+01,
  -0.331313748641491E+01,  -0.369390333184733E+01,  -0.265062776403762E+01,
  -0.447377657144797E+01,  -0.311457636891777E+01,  -0.240801487767107E+01,
  -0.240208285332184E+01,  -0.447013328643352E+01,  -0.395344451718602E+01,
  -0.381690828604633E+01,  -0.395230895945950E+01,  -0.375051612701996E+01,
  -0.516634617047054E+01,  -0.340646139749964E+01,  -0.352951757279102E+01,
  -0.272375654569682E+01,  -0.497547278213457E+01,  -0.525344478309206E+01,
  -0.440777327553371E+01,  -0.441393436340225E+01,  -0.501223622739682E+01,
  -0.588739506367959E+01,  -0.376479811251664E+01,  -0.473341920908221E+01,
  -0.296950029257246E+01,  -0.542228182002293E+01,  -0.611872689448233E+01,
  -0.477875030809949E+01,  -0.477638567823346E+01,  -0.582485061846551E+01,
  -0.633605245986383E+01,  -0.402251188054570E+01,  -0.548915321712500E+01,
  -0.349116508934034E+01,  -0.644969621082995E+01,  -0.776152513238343E+01,
  -0.550922429163311E+01,  -0.566877334223762E+01,  -0.736720752631178E+01,
  -0.725092780282289E+01,  -0.476941232031543E+01,  -0.693613031316795E+01,
  -0.415674523702273E+01,  -0.781291308710417E+01,  -0.959797148401579E+01,
  -0.639879818083581E+01,  -0.693239411946963E+01,  -0.908926521798056E+01,
  -0.834008760620560E+01,  -0.592297650107368E+01,  -0.854886086312467E+01,
  -0.462075421496044E+01,  -0.877789738249924E+01,  -0.107613022395040E+02,
  -0.700459085391000E+01,  -0.785644554521308E+01,  -0.101929739077346E+02,
  -0.906104787540958E+01,  -0.679468815759120E+01,  -0.959447540884271E+01,
  -0.565030543182454E+01,  -0.109655005451352E+02,  -0.129369000883001E+02,
  -0.828795155891429E+01,  -0.998096373904196E+01,  -0.122623378662343E+02,
  -0.105311598932873E+02,  -0.882738216464157E+01,  -0.115577946489874E+02,
  -0.697957185717292E+01,  -0.138524391942344E+02,  -0.153282495480842E+02,
  -0.987159498822717E+01,  -0.128061416229242E+02,  -0.145091344784266E+02,
  -0.123021221512979E+02,  -0.115620600653354E+02,  -0.136602275855294E+02,
