   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.137605040170459E+02,  -0.762689213827632E+02,   0.614554745994480E+02,
   0.319587013743786E+02,  -0.297005352841662E+02,  -0.827937671482260E+01,
   0.224392476998497E+02,  -0.118585639240396E+03,  -0.693393130333357E+02,
  -0.535446486162238E+01,  -0.125616457446370E+03,   0.261672204543122E+02,
   0.158369790758820E+01,  -0.616077907003492E+02,   0.615670892121465E+01,
  -0.465879722408446E+01,  -0.554250877096897E+02,  -0.596098082151713E+01,
  -0.214061782052347E+01,  -0.216008621727585E+03,   0.118925335783254E+02,
   0.654861803279173E+01,  -0.125206593026951E+03,  -0.808692030316539E+01,
   0.190876061003312E+02,  -0.124767362710835E+02,  -0.304630684643767E+02,
  -0.171245636988163E+02,  -0.213968620488850E+03,   0.471184044836267E+02,
   0.627061966137964E+01,  -0.104024052166222E+03,  -0.385052089526736E+01,
   0.411619251496009E+02,   0.520215170457269E+02,  -0.651244594551014E+02,
  -0.726059507898998E+02,  -0.184188895139100E+03,   0.150327628225984E+03,
   0.113916598950863E+02,  -0.241744833294575E+02,   0.276171273519210E+02,
   0.118082357719410E+03,   0.186455467330725E+03,  -0.115656237252458E+03,
  -0.158421891140915E+03,  -0.347675598569522E+03,   0.268761728566588E+03,
   0.661044258619117E+01,  -0.154757171670207E+03,   0.824641840816490E+02,
   0.209128626937344E+03,   0.906199486766783E+02,  -0.133245173059711E+03,
  -0.210942462403101E+03,  -0.334449762630866E+03,   0.277080359585199E+03,
   0.192952343990315E+02,  -0.143757269956040E+03,   0.615551416326524E+02,
   0.300492550166396E+03,   0.993160147136264E+02,  -0.188634117755527E+03,
  -0.321128108528325E+03,  -0.129500872375532E+03,   0.231577511729206E+03,
   0.569641468883419E+02,   0.266364194085874E+02,  -0.102885250475329E+02,
   0.518445356085475E+03,   0.234001461906382E+03,  -0.294098907501552E+03,
  -0.632453414065361E+03,  -0.155992310857421E+03,   0.311374385261564E+03,
  -0.100360976159865E+03,  -0.406234472897390E+02,   0.749348898610821E+02,
