   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
   0.000000000000000E+00,   0.000000000000000E+00,   0.000000000000000E+00,
  -0.501418046193577E-13,  -0.400000000000000E+03,   0.832667268468867E-13,
   0.233776132725776E-13,  -0.400000000000000E+03,  -0.416333634234434E-13,
   0.169076280315193E-13,  -0.400000000000000E+03,   0.587637577487143E-13,
  -0.503842535845395E-13,  -0.400000000000000E+03,   0.693889390390723E-14,
   0.215332513641842E-13,  -0.400000000000000E+03,   0.242861286636753E-13,
   0.161069724532402E-13,  -0.400000000000000E+03,   0.295987193088543E-13,
  -0.506267025497214E-13,  -0.400000000000000E+03,  -0.147451495458029E-12,
   0.196888894557908E-13,  -0.400000000000000E+03,   0.131405303305243E-12,
   0.153063168749610E-13,  -0.400000000000000E+03,  -0.149755425074560E-12,
